epoch,total_loss,discriminator_loss,generator_loss
1,4.779996573925018,2.9747939705848694,1.805202603340149
2,4.645196974277496,2.9709113240242004,1.674285650253296
3,4.653762936592102,2.9323781728744507,1.7213847637176514
4,4.580017566680908,2.8976476788520813,1.682369887828827
5,4.578627943992615,2.8991246223449707,1.679503321647644
6,4.569928884506226,2.84692120552063,1.7230076789855957
7,4.538599848747253,2.8209813833236694,1.717618465423584
8,4.533007562160492,2.817035973072052,1.71597158908844
9,4.5195534229278564,2.7355915307998657,1.7839618921279907
10,4.509649991989136,2.734664738178253,1.7749852538108826
11,4.4810038805007935,2.7250905632972717,1.7559133172035217
12,4.496798038482666,2.73524272441864,1.7615553140640259
13,4.494969010353088,2.6846644282341003,1.810304582118988
14,4.440033853054047,2.6363720297813416,1.803661823272705
15,4.480959117412567,2.640769362449646,1.8401897549629211
16,4.450442731380463,2.5957424640655518,1.8547002673149109
17,4.461079657077789,2.582144618034363,1.8789350390434265
18,4.474385678768158,2.543709397315979,1.930676281452179
19,4.425487577915192,2.479933023452759,1.9455545544624329
20,4.435927093029022,2.5114189982414246,1.9245080947875977
21,4.429975688457489,2.430751323699951,1.9992243647575378
22,4.417242705821991,2.4442049264907837,1.9730377793312073
23,4.410819590091705,2.371728479862213,2.039091110229492
24,4.417245805263519,2.3590086102485657,2.0582371950149536
25,4.4001153111457825,2.312234938144684,2.0878803730010986
26,4.41048663854599,2.330055892467499,2.080430746078491
27,4.454640805721283,2.304370939731598,2.150269865989685
28,4.381168007850647,2.2354354858398438,2.1457325220108032
29,4.410690248012543,2.2240968346595764,2.1865934133529663
30,4.430139720439911,2.202438533306122,2.227701187133789
31,4.420085310935974,2.182602643966675,2.2374826669692993
32,4.42817884683609,2.157237708568573,2.270941138267517
33,4.448745429515839,2.1939619183540344,2.254783511161804
34,4.449105322360992,2.1301289200782776,2.318976402282715
35,4.515689492225647,2.1991631984710693,2.3165262937545776
36,4.5436941385269165,2.1234747171401978,2.4202194213867188
37,4.560482501983643,2.0855066776275635,2.474975824356079
38,4.547051310539246,2.0745182037353516,2.472533106803894
39,4.552578568458557,2.045822262763977,2.50675630569458
40,4.608770072460175,2.047067701816559,2.5617023706436157
41,4.684146583080292,2.0459834933280945,2.6381630897521973
42,4.731464207172394,1.9858877062797546,2.745576500892639
43,4.745310693979263,1.8897736370563507,2.8555370569229126
44,4.85178405046463,1.8370832800865173,3.014700770378113
45,4.867686927318573,1.7135923504829407,3.1540945768356323
46,4.8154555559158325,1.6970157623291016,3.118439793586731
47,4.876616030931473,1.653684288263321,3.222931742668152
48,4.819182068109512,1.5840518772602081,3.235130190849304
49,4.819630295038223,1.638777881860733,3.1808524131774902
50,4.803223669528961,1.7046480774879456,3.0985755920410156
51,4.82508048415184,1.7449919879436493,3.080088496208191
52,4.896897166967392,1.819954127073288,3.076943039894104
53,4.908079952001572,1.7787172496318817,3.12936270236969
54,4.936571449041367,1.7510295808315277,3.185541868209839
55,4.891466677188873,1.7357203364372253,3.155746340751648
56,4.922251343727112,1.6645945310592651,3.2576568126678467
57,4.920120477676392,1.5382126569747925,3.381907820701599
58,4.9924547374248505,1.5274461209774017,3.4650086164474487
59,4.927281230688095,1.4756802022457123,3.451601028442383
60,5.004768937826157,1.5287794768810272,3.4759894609451294
61,5.061205357313156,1.5805477797985077,3.4806575775146484
62,5.1723135113716125,1.6330050826072693,3.5393084287643433
63,5.316592693328857,1.5733689069747925,3.743223786354065
64,5.340825021266937,1.625925362110138,3.7148996591567993
65,5.457223266363144,1.5027324855327606,3.9544907808303833
66,5.488940924406052,1.418516367673874,4.070424556732178
67,5.516571536660194,1.3030302673578262,4.213541269302368
68,5.447294250130653,1.1674583107233047,4.279835939407349
69,5.391919493675232,1.1280401945114136,4.263879299163818
70,5.565533399581909,1.032578468322754,4.532954931259155
71,5.470478996634483,1.056701883673668,4.413777112960815
72,5.420033946633339,1.1151912361383438,4.304842710494995
73,5.32706443965435,1.1288634985685349,4.198200941085815
74,5.249843820929527,1.2234691232442856,4.026374697685242
75,5.2308216989040375,1.2907935082912445,3.940028190612793
76,5.256194084882736,1.4570601880550385,3.7991338968276978
77,5.352850377559662,1.5093783736228943,3.8434720039367676
78,5.484783560037613,1.4506771862506866,4.034106373786926
79,5.4174443781375885,1.4048306047916412,4.012613773345947
80,5.487101674079895,1.308656096458435,4.17844557762146
81,5.403785228729248,1.2672499418258667,4.136535286903381
82,5.549080058932304,1.2243184298276901,4.324761629104614
83,5.347221523523331,1.1298843920230865,4.217337131500244
84,5.440190866589546,1.06904037296772,4.371150493621826
85,5.1476010382175446,1.073282390832901,4.0743186473846436
86,5.177607715129852,1.1233122944831848,4.0542954206466675
87,5.2826230973005295,1.0819306820631027,4.200692415237427
88,5.124829545617104,1.1976553350687027,3.927174210548401
89,5.259489521384239,1.1748432964086533,4.084646224975586
90,5.113331079483032,1.2270134687423706,3.8863176107406616
91,5.0259323716163635,1.256668508052826,3.7692638635635376
92,5.208008587360382,1.2293460965156555,3.9786624908447266
93,5.174651682376862,1.4358415007591248,3.738810181617737
94,5.316182911396027,1.365269124507904,3.9509137868881226
95,5.297473609447479,1.2762390971183777,4.021234512329102
96,5.344207793474197,1.2466497719287872,4.09755802154541
97,5.364739865064621,1.1321499049663544,4.232589960098267
98,5.565678894519806,1.0373252034187317,4.528353691101074
99,5.624154195189476,1.014873132109642,4.609281063079834
100,5.777781069278717,0.9404473900794983,4.837333679199219
101,5.888925179839134,0.8617721647024155,5.027153015136719
102,5.857842311263084,0.8518339246511459,5.0060083866119385
103,5.810409352183342,0.8470685929059982,4.963340759277344
104,5.946903795003891,0.8644536435604095,5.0824501514434814
105,5.709590181708336,0.9965803474187851,4.713009834289551
106,6.057544678449631,1.2716695964336395,4.785875082015991
107,6.15651348233223,1.4262011349201202,4.730312347412109
108,5.453764885663986,1.183338850736618,4.270426034927368
109,5.744679659605026,1.1964981257915497,4.548181533813477
110,5.796861112117767,1.1616472601890564,4.635213851928711
111,5.703000232577324,1.0481735914945602,4.654826641082764
112,5.854066103696823,1.0417492091655731,4.81231689453125
113,6.791204124689102,1.4086827337741852,5.382521390914917
114,5.772553950548172,0.9750011265277863,4.797552824020386
115,5.712660849094391,0.9170363545417786,4.795624494552612
116,6.128159001469612,0.8538987189531326,5.2742602825164795
117,5.8294618129730225,0.9134397506713867,4.916022062301636
118,6.036315888166428,0.9029397666454315,5.133376121520996
119,5.99973700940609,0.8627242892980576,5.137012720108032
120,6.031770840287209,0.7970768362283707,5.234694004058838
