epoch,total_loss,discriminator_loss,generator_loss
1,14.891986787319183,7.759399473667145,7.132587313652039
2,16.399462342262268,7.300805568695068,9.0986567735672
3,18.00767606496811,6.671102225780487,11.336573839187622
4,19.758028268814087,6.4037394523620605,13.354288816452026
5,18.607469618320465,5.978643000125885,12.62882661819458
6,15.665003269910812,5.455735772848129,10.209267497062683
7,18.561489403247833,4.799382746219635,13.762106657028198
8,15.629260003566742,6.8779913783073425,8.7512686252594
9,13.175490260124207,4.405105233192444,8.770385026931763
10,13.341231882572174,4.6608471274375916,8.680384755134583
11,15.851196467876434,4.847260534763336,11.003935933113098
12,16.878493785858154,4.418307542800903,12.460186243057251
13,15.335171490907669,3.9838177263736725,11.351353764533997
14,15.915605068206787,3.366365909576416,12.549239158630371
15,15.230338022112846,4.748782679438591,10.481555342674255
16,18.054883733391762,3.3798082023859024,14.67507553100586
17,19.044603779911995,3.590793803334236,15.453809976577759
18,20.210387535393238,2.0421832278370857,18.168204307556152
19,20.191363994032145,3.362695876508951,16.828668117523193
20,22.342747386544943,2.5497655235230923,19.79298186302185
21,23.251791793853045,2.597268659621477,20.654523134231567
22,21.90341130271554,2.168719682842493,19.734691619873047
23,24.012270461767912,3.2068498246371746,20.805420637130737
24,18.806743308901787,3.7781075686216354,15.028635740280151
25,19.55617679655552,2.47157920897007,17.08459758758545
26,22.77453362941742,3.2952669858932495,19.47926664352417
27,24.776211500167847,4.991021156311035,19.78519034385681
28,22.173831820487976,2.818236231803894,19.355595588684082
29,22.086087808012962,3.5798481553792953,18.506239652633667
30,22.469425547868013,2.5753410942852497,19.894084453582764
31,22.40862013399601,2.5893774181604385,19.81924271583557
32,22.831000551581383,2.1129424422979355,20.718058109283447
33,22.011594217270613,1.6608204059302807,20.350773811340332
34,25.174165904521942,1.7204057574272156,23.453760147094727
35,28.192371360957623,2.7120196744799614,25.48035168647766
36,23.971312802284956,2.9419377259910107,21.029375076293945
37,26.047959234565496,3.9636649154126644,22.084294319152832
38,27.766136433929205,2.534912373870611,25.231224060058594
39,26.57528754323721,2.3400890454649925,24.235198497772217
40,25.87094135582447,2.1576118022203445,23.713329553604126
41,23.411261193454266,2.5139921829104424,20.897269010543823
42,24.944760851562023,1.9838049933314323,22.96095585823059
43,22.62468247115612,1.2685809582471848,21.356101512908936
44,29.11231223354116,1.9547933698631823,27.15751886367798
45,29.34338567778468,2.792477112263441,26.55090856552124
46,23.79088208824396,2.3136925473809242,21.477189540863037
47,26.952836057171226,3.230511447414756,23.72232460975647
48,22.347794643603265,2.1244529401883483,20.223341703414917
49,24.77977693080902,3.0493794679641724,21.73039746284485
50,24.596886698156595,3.05810958519578,21.538777112960815
51,26.879988737404346,2.7646060660481453,24.1153826713562
52,25.984081521630287,1.5983183532953262,24.38576316833496
53,24.904754880815744,2.4691493548452854,22.43560552597046
54,28.054487296380103,3.0297320568934083,25.024755239486694
55,23.40610584616661,1.5766638219356537,21.829442024230957
56,26.514391924254596,4.51897909771651,21.995412826538086
57,22.021499790251255,1.4255200996994972,20.595979690551758
58,26.579196762293577,2.904543947428465,23.674652814865112
59,25.453970512375236,1.8007667865604162,23.65320372581482
60,27.912263426929712,2.9718151427805424,24.94044828414917
61,26.439895685762167,2.0890195928514004,24.350876092910767
62,25.66760778427124,3.0480151176452637,22.619592666625977
63,26.182128988206387,4.605269990861416,21.57685899734497
64,22.168467067182064,1.731124423444271,20.437342643737793
65,25.002443574368954,2.8916223272681236,22.11082124710083
66,26.912994503974915,1.7561551332473755,25.15683937072754
67,26.241233866661787,1.9094052724540234,24.331828594207764
68,28.93660870194435,4.448013216257095,24.488595485687256
69,22.00288997590542,1.9938484281301498,20.00904154777527
70,21.402949042618275,1.6595406010746956,19.74340844154358
71,25.127876363694668,1.9833417758345604,23.144534587860107
72,25.319201413542032,1.634013120085001,23.68518829345703
73,26.37484721839428,1.5862009972333908,24.78864622116089
74,27.77743094228208,3.1111925151199102,24.66623842716217
75,26.9047349691391,2.8957098722457886,24.00902509689331
76,24.41751853376627,1.9203683510422707,22.497150182724
77,25.052035169675946,1.8623195458203554,23.18971562385559
78,24.614224761724472,1.620896190404892,22.99332857131958
79,24.6361749432981,1.7393005155026913,22.89687442779541
