epoch,total_loss,discriminator_loss,generator_loss
1,12.033964216709137,7.3578104972839355,4.676153719425201
2,11.304481506347656,6.51619017124176,4.788291335105896
3,11.018053650856018,6.09012246131897,4.927931189537048
4,10.858605086803436,5.718586266040802,5.140018820762634
5,10.750363290309906,5.5949161648750305,5.1554471254348755
6,10.630744010210037,5.432916074991226,5.197827935218811
7,10.689685642719269,5.272295773029327,5.417389869689941
8,10.76957842707634,5.132299870252609,5.6372785568237305
9,10.704967826604843,4.762786835432053,5.9421809911727905
10,10.817828834056854,4.388852775096893,6.428976058959961
11,10.852849811315536,4.202971905469894,6.649877905845642
12,10.753979116678238,4.263698369264603,6.490280747413635
13,10.993721902370453,4.32482522726059,6.668896675109863
14,10.992146790027618,4.129688203334808,6.86245858669281
15,11.361067950725555,4.142909228801727,7.218158721923828
16,11.484860301017761,3.922338366508484,7.562521934509277
17,11.702688753604889,3.75832337141037,7.944365382194519
18,11.95115065574646,3.6557834148406982,8.295367240905762
19,12.220415532588959,3.540106236934662,8.680309295654297
20,12.434621840715408,3.50751331448555,8.927108526229858
21,12.776717126369476,3.166296064853668,9.610421061515808
22,12.982059806585312,2.8299109637737274,10.152148842811584
23,13.175207898020744,2.857978269457817,10.317229628562927
24,13.32897287607193,2.6139097809791565,10.715063095092773
25,13.590476840734482,2.3422995507717133,11.248177289962769
26,13.803402990102768,2.3336940705776215,11.469708919525146
27,14.152139276266098,2.105912297964096,12.046226978302002
28,14.409987896680832,2.2731647193431854,12.136823177337646
29,14.919886648654938,2.2179020047187805,12.701984643936157
30,15.135119557380676,2.1305280923843384,13.004591464996338
31,15.339376896619797,2.2949335277080536,13.044443368911743
32,16.041895136237144,2.1782805770635605,13.863614559173584
33,16.033397376537323,1.9839267134666443,14.049470663070679
34,16.453275963664055,1.6905875653028488,14.762688398361206
35,16.588903725147247,1.438545286655426,15.150358438491821
36,16.529927037656307,1.5499642118811607,14.979962825775146
37,16.501652151346207,1.6481153070926666,14.85353684425354
38,15.512048900127411,2.011779248714447,13.500269651412964
39,15.745035454630852,2.4436247795820236,13.301410675048828
40,16.694534838199615,1.395529568195343,15.299005270004272
41,16.635456919670105,1.314322829246521,15.321134090423584
42,16.679303377866745,1.2884316146373749,15.39087176322937
43,16.825739666819572,1.6004021614789963,15.225337505340576
44,15.637485682964325,1.8184847235679626,13.819000959396362
45,14.918006598949432,2.5768958926200867,12.341110706329346
46,15.333488121628761,2.0666474252939224,13.266840696334839
47,15.924861699342728,1.6552861034870148,14.269575595855713
48,16.45837015658617,1.4403180554509163,15.018052101135254
49,16.510887540876865,1.5116132870316505,14.999274253845215
50,16.96601139008999,1.389203891158104,15.576807498931885
51,17.822524219751358,1.1604723036289215,16.662051916122437
52,17.303751960396767,1.1794281154870987,16.124323844909668
53,17.92501014098525,0.8954338394105434,17.029576301574707
54,17.742203012108803,0.9523923546075821,16.78981065750122
55,18.75748272240162,0.9114245921373367,17.846058130264282
56,18.442780505865812,1.0427854172885418,17.39999508857727
57,18.9343727119267,0.8701448924839497,18.06422781944275
58,18.622810263186693,0.9161285348236561,17.706681728363037
59,18.392603199929,1.050630133599043,17.341973066329956
60,19.326727844774723,0.84783885627985,18.478888988494873
61,19.058143872767687,0.7487800307571888,18.309363842010498
62,19.55807399377227,0.7365591488778591,18.82151484489441
63,19.99274126254022,0.7821380253881216,19.2106032371521
64,19.648730039596558,0.6675820350646973,18.98114800453186
65,19.49937168881297,0.7523354701697826,18.74703621864319
66,21.440937541425228,0.6421313509345055,20.798806190490723
67,20.413681095466018,0.5436540301889181,19.8700270652771
68,20.778280971571803,0.45979118160903454,20.31848978996277
69,19.778485907241702,0.7352322470396757,19.043253660202026
70,19.95531066134572,0.7567659206688404,19.19854474067688
71,20.267170816659927,1.1600975096225739,19.107073307037354
72,20.280480295419693,0.6694556772708893,19.611024618148804
73,19.932418007403612,0.7281457372009754,19.204272270202637
