epoch,total_loss,discriminator_loss,generator_loss
1,15.299493104219437,5.758278161287308,9.541214942932129
2,15.10001015663147,3.9217214584350586,11.178288698196411
3,19.271744444966316,3.8747119456529617,15.397032499313354
4,19.8002437800169,2.4419590681791306,17.35828471183777
5,20.940877094864845,2.156893864274025,18.78398323059082
6,22.533115580677986,2.1143028289079666,20.41881275177002
7,25.250856548547745,2.0544425547122955,23.19641399383545
8,25.491503410041332,1.7570559307932854,23.734447479248047
9,26.656825378537178,1.8558553010225296,24.80097007751465
10,29.31230180710554,1.475372962653637,27.836928844451904
11,29.731434859335423,1.563866175711155,28.167568683624268
12,29.497476063668728,1.2430433854460716,28.254432678222656
13,31.1904304549098,1.8132288977503777,29.377201557159424
14,28.166425563395023,1.8414081111550331,26.32501745223999
15,29.23992182314396,1.62898088991642,27.61094093322754
16,29.959526631981134,5.822699639946222,24.136826992034912
17,23.54983112961054,1.8240747228264809,21.725756406784058
18,22.03152871131897,1.726923942565918,20.30460476875305
19,23.92815773934126,1.763172559440136,22.164985179901123
20,25.592268355190754,1.7768863514065742,23.81538200378418
21,22.936090365052223,1.706066980957985,21.23002338409424
22,26.314256340265274,4.4411517679691315,21.873104572296143
23,25.8925728648901,2.0579948276281357,23.834578037261963
24,23.62790735065937,1.901585653424263,21.726321697235107
25,26.546409867703915,1.3754317983984947,25.17097806930542
26,25.684296160936356,1.5739612877368927,24.110334873199463
27,27.755552753806114,1.8219199031591415,25.933632850646973
28,26.076099522411823,1.850954182446003,24.22514533996582
29,24.05151942372322,2.003607541322708,22.047911882400513
30,24.798456884920597,1.5489923730492592,23.249464511871338
31,25.79511456936598,1.5321898981928825,24.262924671173096
32,27.008077818900347,1.6175133772194386,25.390564441680908
33,26.30284408479929,1.7345195189118385,24.56832456588745
34,26.753738414496183,1.4526119343936443,25.30112648010254
35,25.83840187638998,1.9128623828291893,23.92553949356079
36,27.132759787142277,1.7797949090600014,25.352964878082275
37,28.38640320301056,1.3606082201004028,27.025794982910156
38,28.002212516963482,5.071428544819355,22.930783972144127
39,22.386067677289248,4.554853726178408,17.83121395111084
40,24.747421791777015,2.242332508787513,22.505089282989502
41,25.096806153655052,2.0182219594717026,23.07858419418335
42,23.33393359184265,1.870593786239624,21.463339805603027
43,26.42678928375244,2.8822834491729736,23.544505834579468
44,25.579581186175346,1.7055110186338425,23.874070167541504
45,25.619293615221977,1.5744079798460007,24.044885635375977
46,28.92134553194046,1.786156952381134,27.135188579559326
47,32.339665949344635,2.078461229801178,30.261204719543457
48,33.53505305945873,1.3784501999616623,32.15660285949707
49,29.60063237696886,1.6877805665135384,27.912851810455322
50,32.841848127543926,1.1669685766100883,31.674879550933838
51,28.89249711483717,1.5898557230830193,27.30264139175415
52,33.20924710482359,1.8525180742144585,31.35672903060913
53,27.891561448574066,1.6964563727378845,26.19510507583618
54,30.600297540426254,1.5432024896144867,29.057095050811768
55,29.813114911317825,1.6638424694538116,28.149272441864014
56,33.26646238937974,1.5827184356749058,31.683743953704834
57,31.162073124200106,1.2796592600643635,29.882413864135742
58,32.74338383972645,1.4963192492723465,31.2470645904541
59,29.89681138843298,1.6022557243704796,28.2945556640625
60,28.063363686203957,3.4236074835062027,24.639756202697754
61,22.625902704894543,1.9242463633418083,20.701656341552734
62,24.64710819721222,1.8029886484146118,22.844119548797607
63,25.07417056709528,1.74592874199152,23.32824182510376
64,23.450546003878117,1.556672789156437,21.89387321472168
65,26.432918541133404,2.058766357600689,24.374152183532715
66,26.056689620018005,4.5871886014938354,21.46950101852417
67,24.63191509246826,1.537978172302246,23.093936920166016
68,27.838732182979584,1.5831946730613708,26.255537509918213
69,28.761688850820065,1.925048016011715,26.83664083480835
70,23.567494578659534,3.195239372551441,20.372255206108093
71,27.521536849439144,1.5031585916876793,26.018378257751465
72,28.426458245143294,1.5925582703202963,26.833899974822998
73,24.733365517109632,1.498883705586195,23.234481811523438
74,30.369759246706963,9.324833795428276,21.044925451278687
75,15.368991658091545,3.430609032511711,11.938382625579834
76,19.67763164639473,2.688228875398636,16.989402770996094
77,18.804373130202293,4.081225976347923,14.72314715385437
78,19.881083771586418,2.14935664832592,17.731727123260498
79,19.673606768250465,1.898461952805519,17.775144815444946
80,21.68423855304718,1.920714020729065,19.763524532318115
81,22.5614632666111,1.9764329493045807,20.58503031730652
82,25.519286938011646,2.1625085547566414,23.356778383255005
83,23.4032408837229,1.6157865170389414,21.78745436668396
84,26.386599645018578,1.6329318135976791,24.7536678314209
85,28.140753276646137,1.6140718534588814,26.526681423187256
86,25.707712575793266,1.7987112253904343,23.909001350402832
87,27.051550671458244,1.5840473622083664,25.467503309249878
88,28.24128365330398,1.5747034531086683,26.666580200195312
89,28.23047235608101,1.9641173183918,26.26635503768921
90,30.401512809097767,2.2046806290745735,28.196832180023193
91,28.29632779210806,1.6297690495848656,26.666558742523193
92,24.309407226741314,1.9566152021288872,22.352792024612427
93,28.855390548706055,1.6116609573364258,27.24372959136963
94,24.500380121171474,1.2992740496993065,23.201106071472168
95,24.20296700298786,1.6659472733736038,22.537019729614258
96,26.73328533768654,1.7974494993686676,24.93583583831787
97,25.221769101917744,1.591224916279316,23.630544185638428
98,28.782541934400797,3.439280454069376,25.34326148033142
99,24.987242631614208,1.6523529812693596,23.33488965034485
100,23.949045091867447,2.0785934031009674,21.87045168876648
101,28.555704072117805,3.9582643061876297,24.597439765930176
102,23.920802414417267,1.9326468110084534,21.988155603408813
103,24.81265579164028,1.8787511438131332,22.93390464782715
104,25.8353089094162,1.996498465538025,23.838810443878174
105,28.38590357452631,2.2862913385033607,26.09961223602295
106,32.94201871007681,2.115719996392727,30.826298713684082
107,27.948971807956696,2.0481167435646057,25.90085506439209
108,27.18542993068695,1.91327702999115,25.2721529006958
109,36.10481010377407,3.0148228257894516,33.08998727798462
110,27.41618686169386,1.8669353052973747,25.549251556396484
111,27.107647620141506,2.0058562383055687,25.101791381835938
112,28.467162877321243,2.006245404481888,26.460917472839355
113,27.818790189921856,2.0603635236620903,25.758426666259766
114,26.40386324375868,5.6142983958125114,20.789564847946167
115,22.808815076947212,2.1404011994600296,20.668413877487183
116,20.747516341507435,2.0078043416142464,18.73971199989319
117,21.655510425567627,1.935128927230835,19.720381498336792
118,27.08924450725317,3.260131500661373,23.829113006591797
119,22.45276364684105,1.9681695401668549,20.484594106674194
120,28.10466603934765,2.672803208231926,25.431862831115723
121,25.311385698616505,2.202901430428028,23.108484268188477
122,26.912356927990913,2.233433321118355,24.67892360687256
123,26.89237831532955,2.174659237265587,24.717719078063965
124,27.937304377555847,1.8418716192245483,26.0954327583313
125,27.85386562719941,1.8863186873495579,25.967546939849854
126,33.16440996527672,2.4395903050899506,30.724819660186768
127,32.97161844372749,2.1806452572345734,30.79097318649292
128,29.838149808347225,2.208550713956356,27.62959909439087
